word,word_normalized,num_raw_variants
ðɛ́t̪ə́lí,ðɛ́t̪ɜ́lí,1
ðɛ́t̪ɜ́lɛ́r,ðɛ́t̪ɜ́líŕ,1
ðɛ́ŋɛ́n,ðɛ́ŋɛ́n,1
ðɛ́ŋɛ́ná,ðɛ́ŋɛ́ná,1
ðɛ́ɽðà,ðɛ́ɽðà,1
ðɛ́ɽðá,ðɛ́ɽðá,1
ðɛ̂,ðɛ̂,1
ðɛ̂j,ðɛ̂l,1
ðàríbì,ðɜ̀ríbì,2
ðɜ̀ríbì,ðɜ̀ríbì,2
ðɜ̀ríbɔ̀,ðɜ̀ríbɔ̀,1
ðɜ́rìbǐ,ðɜ́ríbì,3
ðɜ́rîbì,ðɜ́ríbì,3
ðɜ́rìbì,ðɜ́ríbì,3
ðə́ɽí,ðɜ́ɽí,2
ðɜ́ɽí,ðɜ́ɽí,2
ðɾɔ́,ðɾɔ́,3
ðrɔ́,ðɾɔ́,3
ðɾɔ̀,ðɾɔ́,3
ðɾav,ðɾɔ́v,1
ðúvɛ̀,ðʊ́vɛ́,3
ðʊ́vɛ́,ðʊ́vɛ́,3
ðə̀vé,ðʊ́vɛ́,3
ŋà,ŋà,2
ŋàǎ,ŋà,2
ŋàmə́ɲàt̪ɛ̀,ŋà_míɲàt̪ɛ̀,1
ŋàmɛ́ðɛ̀nɛ́,ŋà_mɛ́ðìnɛ̀,1
ŋàŕlɛ̀ɲì,ŋà_ŕlɛ̀ɲì,1
ŋàvə́lɛ̀ðɛ̀,ŋà_və́lɛ̀ðɛ̀,4
ŋàvə́lɛ̂ðɛ̌,ŋà_və́lɛ̀ðɛ̀,4
ŋàvə́lɛ̂ðɛ̀,ŋà_və́lɛ̀ðɛ̀,4
ŋàŋvə́lɛ̂ðɛ̀,ŋà_və́lɛ̀ðɛ̀,4
ŋàðɛ́,ŋà_ðɛ̀,2
ŋàðɛ̀,ŋà_ðɛ̀,2
ŋàcá,ŋàcá,3
ŋə̀cá,ŋàcá,3
ŋàcà,ŋàcá,3
ŋàcílì,ŋàcìjí,1
ŋìcə̀ɾðú,ŋàcìðú,1
ŋàcí,ŋàcí,3
ŋàcíl̀,ŋàcí,3
ŋàcì,ŋàcí,3
ŋgàdíjà,ŋàdìjà,1
àlváɾì,ŋàl_váɾɛ̀,1
ŋàðə̀ŋŋàðìŋnɔ́,ŋàlèŋìðìŋnú,1
ŋàmɲí,ŋàmìɲí,2
ŋàmìɲí,ŋàmìɲí,2
ŋàmɔ̀rðápríɲâ,ŋàmɔ̀rðápríɲâ,1
ŋàrðá,ŋàrðá,1
ŋàmɔ̀rðɔ́,ŋàrðɔ́,1
ŋàmɽárè,ŋàrɽàt̪ɛ̀,1
ŋàtá,ŋàt̪á,1
ŋàtìðá,ŋàt̪ìðá,1
ŋàvàrà,ŋàvàrà,1
ŋànt̪ɔ́,ŋàvt̪ɔ́,1
ŋàrvbɛ̀cɛ̀́,ŋàvə̀lɛ̀,1
ŋàðɛ̀ŋðànánú,ŋàvə̀ŋðàcàcú,1
ŋàðrɛ̀ḿnɔ́mnà,ŋàðrɛ̀ḿnɔ́mnà,1
ŋàŋá,ŋàŋá,1
ŋàŋcî,ŋàŋcí,1
ŋàŋcíŋì,ŋàŋcíŋì,1
ŋàŋíɲár,ŋàŋéɲárɛ́,1
ŋàŋí,ŋàŋì,1
ŋàŋɔ̀nɔ́l,ŋàŋìnɔ́l,1
ŋàŋt̪ɔ́l,ŋàŋìt̪ɔ́l,1
ŋ̀ŋɔ́ŋɛ̌,ŋàŋúŋɛ́,1
ŋàŋɔ́,ŋàŋɔ́,1
ŋàɲà,ŋàɲà,1
ŋàɽà,ŋàɽà,2
ŋàɽǎ,ŋàɽà,2
ŋàmɽàɾɛ̀,ŋàɽàt̪ɛ̀,5
ŋàmɽàrɛ̀,ŋàɽàt̪ɛ̀,5
ŋàmɽàɾɛ̌,ŋàɽàt̪ɛ̀,5
ŋàmɽàrè,ŋàɽàt̪ɛ̀,5
ŋàmɽàɽè,ŋàɽàt̪ɛ̀,5
ŋàmɽárɛ́,ŋàɽátɛ́,4
ŋamɽárɛ̀,ŋàɽátɛ́,4
ŋàmɽárɛ̀,ŋàɽátɛ́,4
ŋàmɽáɾɛ́,ŋàɽátɛ́,4
ŋàɽàŋrà,ŋàɽáŋà,1
ŋàɽàŋàt̪ìnò,ŋàɽə̀ŋàt̪ìnɔ̀,2
ŋàɽə̀ŋàt̪ìnò,ŋàɽə̀ŋàt̪ìnɔ̀,2
ŋàɽə̀ŋàt̪ìnó,ŋàɽə̀ŋàt̪ìnɔ́,1
ŋràráò,ŋàɾà,2
ŋàɾà,ŋàɾà,2
ŋàɾánɛ̀,ŋàɾánɛ́,2
ŋàɾánɛ́,ŋàɾánɛ́,2
ŋàdàn,ŋàɾân,2
ŋàɾân,ŋàɾân,2
ŋàrɛ̀mnɔ́,ŋàɾìnɔ́,1
ŋgàɾìðú,ŋàɾìðó,2
ŋgàɾìðù,ŋàɾìðó,2
ŋàɾó,ŋàɾɔ́,1
ŋàɾɛ́,ŋàɾɛ̀,4
ŋ̀mɽàɾɛ̀,ŋàɾɛ̀,4
ŋmɽàrè,ŋàɾɛ̀,4
ŋàré,ŋàɾɛ̀,4
ŋá,ŋá,8
ŋár,ŋá,8
ŋ,ŋá,8
ŋa,ŋá,8
ŋǎ,ŋá,8
ŋáw,ŋá,8
ŋái,ŋá,8
ŋáð,ŋá,8
ŋámɽáɾɛ̀,ŋá_áɾɛ̀,2
ŋámɽáɾè,ŋá_áɾɛ̀,2
ŋájɛ̀,ŋá_jɛ̀,1
ŋâjɛ̀ðò,ŋá_jɛ̀ðɔ́,2
ŋâjɛ̀ðó,ŋá_jɛ̀ðɔ́,2
ŋàjɛ́ðà,ŋá_jɛ́ðà,1
ŋámánú,ŋá_mànú,1
ŋánɔ̂nà,ŋá_nɔ́nà,2
ŋánɔ́nà,ŋá_nɔ́nà,2
ŋánɔ̂nt̪ɔ̀t̪á,ŋá_nɔ́nɔ̀t̪à,1
ŋárlàɲí,ŋá_r̀lɛ̀ɲí,2
ŋârlɛ̀ɲí,ŋá_r̀lɛ̀ɲí,2
ŋárlɔ̂ɲɔ̀,ŋá_ŕlɔ̀ɲɔ̀,2
ŋárlə̀ɲɔ̀,ŋá_ŕlɔ̀ɲɔ̀,2
ŋárlɛ́ɲì,ŋá_ŕlɛ̀ɲì,2
ŋárlɛ̀ɲì,ŋá_ŕlɛ̀ɲì,2
ŋárámnà,ŋá_ŕnà,1
ŋád̪ùmɔ̀,ŋá_ùmɔ́,1
ŋávə̀lɛ̀ðɔ́,ŋá_və̀lɛ̀ðɔ́,1
ŋávə́lɛ̀ðà,ŋá_və́lɛ̀ðà,1
ŋâvlɛ̀ðɛ̀,ŋá_və́lɛ̀ðɛ̀,3
ŋávə́lɛ̀ðɛ̀,ŋá_və́lɛ̀ðɛ̀,3
ŋávlɛ̀ðɛ̀,ŋá_və́lɛ̀ðɛ̀,3
ŋáɽìɲɔ́,ŋá_ɽìɲɔ́,1
ŋárlàndè,ŋá_ɾ́làndɛ̀,1
ŋábùt̪à,ŋábòt̪à,1
ŋábùt̪ɛ̀,ŋábòt̪ɛ̀,1
ŋábrà,ŋábr̀à,1
ŋábrì,ŋábr̀ì,1
ŋábrt̪à,ŋábr̀t̪à,1
ŋábr̀t̪ɛ̀,ŋábr̀t̪ɛ̀,1
ŋábùðà,ŋábùðà,1
ŋábùðì,ŋábùðɛ̀,2
ŋawuðɛ,ŋábùðɛ̀,2
ŋácà,ŋácà,1
ŋácì,ŋácì,1
ŋácílè,ŋácìt̪ɛ̀,1
ŋácí,ŋácí,1
ŋácílǐ,ŋácíjí,3
ŋàcílí,ŋácíjí,3
ŋácílí,ŋácíjí,3
ŋácɔ́,ŋácɔ́,2
ŋácɔ̀,ŋácɔ́,2
ŋádɔ̀ŋnɛ̀,ŋádɔ̀ŋɔ̀nɛ̀,1
ŋǎjà,ŋájà,2
ŋájà,ŋájà,2
ŋájì,ŋájì,1
ŋwájìnì,ŋájìnɔ̀,1
ŋâjɔ́,ŋájú,1
áŋál,ŋál,1
ŋ́lídì,ŋál_ídì,1
ŋə́lvə́lɛ̀ðɛ̀,ŋál_və́lɛ̀ðɛ̀,2
ŋálvə́lɛ̀ðɛ̀,ŋál_və́lɛ̀ðɛ̀,2
ŋálə̀ŋà,ŋálèŋà,1
ŋálə̀ŋɛ̀,ŋálèŋɛ̀,1
nálír,ŋálìŕ,1
ŋálbɛ̀t̪ɔ̀,ŋálìt̪ɔ̀,1
ŋáló,ŋáló,2
ŋálù,ŋáló,2
ŋálòŋ,ŋálóŋú,1
ŋǎl̀və̀lɛ̀ðɛ̀,ŋáĺ_və́lɛ̀ðɛ̀,1
ŋám,ŋám,2
èsám,ŋám,2
ŋámàcà,ŋámàcà,2
ŋamaɽaɾe,ŋámàcà,2
ŋámàcì,ŋámàcì,1
ŋámàcìjìðì,ŋámàcìjìðì,1
ŋámìɲà,ŋámìɲà,1
ŋámíɲì,ŋámìɲì,3
ŋámiɲì,ŋámìɲì,3
ŋámìɲì,ŋámìɲì,3
ŋám̀ɲí,ŋámìɲí,2
ŋámìɲí,ŋámìɲí,2
ŋámíɲ́ɛŋnɔ̀rnɔ̀,ŋámíɲ́ɛŋnɔ̀rnɔ̀,1
ŋán,ŋán,7
ŋǎn,ŋán,7
ŋàn,ŋán,7
vɽáń,ŋán,7
ŋánɛ̀,ŋán,7
gán,ŋán,7
nán,ŋán,7
ŋánt̪ɛ̀,ŋánt̪ɛ̀,1
ŋánó,ŋáó,8
ŋáò,ŋáó,8
ŋǎw,ŋáó,8
ŋáó,ŋáó,8
ŋâó,ŋáó,8
ŋó,ŋáó,8
ŋàù,ŋáó,8
ŋo,ŋáó,8
ŋámà,ŋápà,3
ŋgápà,ŋápà,3
ŋápà,ŋápà,3
ŋgápát̪ɛ̀,ŋápàt̪ɛ̀,1
ŋápɛ̀,ŋápɛ̀,1
ŋárdɛ̀cɔ̀t̪ɔ̀lɲánú,ŋárdɛ̀cɔ̀t̪ɔ̀lɲánú,1
ŋáró,ŋáró,2
ŋárô,ŋáró,2
ŋárðà,ŋárðà,2
ŋə́rðà,ŋárðà,2
ŋárðɛ̀ŋnɛ̀,ŋárðìnɛ̀,3
ŋárðɛ̀ŋnɛ̌,ŋárðìnɛ̀,3
ŋárðɜ̀ŋnɛ̀,ŋárðìnɛ̀,3
ŋárðɔ́,ŋárðɔ́,2
ŋárðó,ŋárðɔ́,2
ŋárðɛ̀,ŋárðɛ̀,2
ŋə́rðɛ̀,ŋárðɛ̀,2
ŋárdɛ̀cà,ŋárŋàcà,1
ŋárɔ̀,ŋárɔ́,3
ŋàrɔ́,ŋárɔ́,3
ŋárɔ́,ŋárɔ́,3
ŋâmɽàrɛ̀,ŋárɽàt̪ɛ̀,1
ŋátɛ́,ŋátɛ́,1
ŋàtɛ́və́lɛ̀ðà,ŋátɛ́_və́lɛ̀ðà,1
ŋàtɛ́və́lɛ̀ðàŕ,ŋátɛ́_və́lɛ̀ðàŕ,1
ŋátɛ́və́lɛ̀ðɛ̀,ŋátɛ́_və́lɛ̀ðɛ̀,3
ŋátɛ́və́lɛ̂ðɛ̀,ŋátɛ́_və́lɛ̀ðɛ̀,3
úŋátɛ́və́lɛ̂ðɛ̀,ŋátɛ́_və́lɛ̀ðɛ̀,3
ŋátɛ́və́lɛ̀ðɛ̀r,ŋátɛ́_və́lɛ̀ðɛ̀ŕ,2
ŋátɛ́və́lɛ̂ðɛ̀r,ŋátɛ́_və́lɛ̀ðɛ̀ŕ,2
ɟàtà,ŋát̪à,1
ŋámɽàré,ŋát̪àŕ,1
sátàɽán,ŋát̪àt̪á,1
ŋáðə̀ŋnɛ̀,ŋát̪ìnɛ̀,1
ŋátíðú,ŋát̪íðó,1
ŋátɔ́,ŋát̪ɔ́,1
ŋávd̪àcɔ̀,ŋávt̪àt̪ɔ́,2
ŋávdàcɔ̀,ŋávt̪àt̪ɔ́,2
ŋávd̪ɔ̀,ŋávt̪ɔ́,1
ŋávìðàcà,ŋávə̀ðàcà,1
ŋávìðàcì,ŋávə̀ðàcì,1
ŋávè,ŋávɛ́,8
ŋávɛ́,ŋávɛ́,8
ŋàvɛ̀,ŋávɛ́,8
ŋávɛ̀,ŋávɛ́,8
ŋàv,ŋávɛ́,8
ŋávɛ̌,ŋávɛ́,8
ŋə̀vɛ́,ŋávɛ́,8
ŋávd̪í,ŋávɛ́,8
ŋáwà,ŋáwà,1
ŋáwì,ŋáwì,1
ŋálóŋ,ŋáwóŋ,1
ŋáŋà,ŋáŋà,1
ŋáŋt̪à,ŋáŋàt̪à,1
ŋáŋt̪á,ŋáŋàt̪á,1
ŋɛ́ŋàɲà,ŋáŋáɲà,1
ŋáŋàl,ŋáŋâl,2
ŋáŋâl,ŋáŋâl,2
ŋáŋì,ŋáŋì,3
ŋgáŋì,ŋáŋì,3
ŋáŋî,ŋáŋì,3
ŋáŋèŋí,ŋáŋíŋí,1
ŋâŋ,ŋáŋú,2
ŋâŋ̌,ŋáŋú,2
ŋáŋɔ́,ŋáŋɔ́,1
ŋáɽà,ŋáɽà,2
ŋáɽá,ŋáɽà,2
ŋámɽàrě,ŋáɽàt̪ɛ̀,4
ŋámɽàɾɛ̀,ŋáɽàt̪ɛ̀,4
ŋámɽàrɛ̀,ŋáɽàt̪ɛ̀,4
ŋámɽàrè,ŋáɽàt̪ɛ̀,4
ŋámɽárɛ̀,ŋáɽátɛ́,8
ŋámɽáɾě,ŋáɽátɛ́,8
ŋámɽàɾɛ́,ŋáɽátɛ́,8
ŋamɽaɾɛ,ŋáɽátɛ́,8
ŋámɽáɾé,ŋáɽátɛ́,8
ŋámɽáré,ŋáɽátɛ́,8
ŋámɽárɛ́,ŋáɽátɛ́,8
ŋámɽáɾɛ́,ŋáɽátɛ́,8
ŋáɽì,ŋáɽì,1
ŋáɽìðà,ŋáɽìðà,1
ŋáɽìðì,ŋáɽìðì,1
ŋmbɽò,ŋáɽó,1
ŋáɽə́ŋàt̪ǎ,ŋáɽə̀ŋàt̪à,6
ŋáɽə̀ŋàt̪à,ŋáɽə̀ŋàt̪à,6
ŋáɽə́ŋàt̪à,ŋáɽə̀ŋàt̪à,6
ŋgáɽə̀ŋàt̪ǎ,ŋáɽə̀ŋàt̪à,6
ŋárə̀ŋàt̪ǎ,ŋáɽə̀ŋàt̪à,6
ŋgáɽə̀ŋàt̪á,ŋáɽə̀ŋàt̪à,6
ŋáɽə̀ŋàt̪ɛ̀,ŋáɽə̀ŋàt̪ɛ̀,1
ŋgáɾǎ,ŋáɾà,3
ŋgáɾà,ŋáɾà,3
ŋárà,ŋáɾà,3
ŋádàn,ŋáɾân,1
ŋárlɛ́ŋì,ŋáɾl̀ɛ́ŋì,1
ŋárlɛ̀ŋí,ŋáɾl̀ɛ́ŋí,1
ŋárt̪ɛ̌,ŋáɾt̪ɛ̀,3
ŋárt̪ɛ̀,ŋáɾt̪ɛ̀,3
ŋârt̪ɛ̀,ŋáɾt̪ɛ̀,3
ŋáð́ðə̀ŋnánó,ŋáɾðìnáló,1
ŋgâɾŋìt̪ɔ́,ŋáɾŋìt̪ú,1
ŋmɽáɾɛ̀,ŋáɾɛ̀,1
ŋɾâǔ,ŋâ,1
ŋáǐ,ŋâj,7
ŋàí,ŋâj,7
ŋi,ŋâj,7
ŋáì,ŋâj,7
ŋâí,ŋâj,7
ŋâi,ŋâj,7
ŋǎi,ŋâj,7
ŋâl,ŋâl,2
ŋǎð,ŋâl,2
ŋèdé,ŋèdé,1
ŋèdéɲá,ŋèdéɲá,2
ŋèdéɲâ,ŋèdéɲá,2
ŋìðìníŋìðìní,ŋèðìniŋ̀ðìnú,1
ŋìðə̀níìdɔ̀t̪ɔ̀,ŋèðìnìt̪ɔ̀t̪ɔ̀,1
ŋɛ̀ðìnɔ̀,ŋèðìnɔ̀,1
ŋèðènɔ́,ŋèðìnɔ́,5
ŋèðìní,ŋèðìnɔ́,5
ǎŋèðìní,ŋèðìnɔ́,5
ŋɛ̀ðìní,ŋèðìnɔ́,5
ŋɛ̀ðìnɔ́,ŋèðìnɔ́,5
ŋɛ̀ðìnì,ŋèðìnɛ̀,1
ŋ̀ðə̀ŋnánó,ŋèðìŋnìnú,1
ŋèðìŋìní,ŋèðìŋnú,1
ŋgìt̪ɔ́,ŋéìt̪ɔ́,1
ŋɛ́ðìnɔ̀,ŋéðìnɔ̀,2
ŋéðénɔ̀,ŋéðìnɔ̀,2
ŋeðeno,ŋéðìnɔ́,2
ŋɛ́ðìnɔ́,ŋéðìnɔ́,2
ŋíɲár,ŋéɲár,4
áŋíɲár,ŋéɲár,4
ŋéɲár,ŋéɲár,4
ŋìɲára,ŋéɲár,4
ŋíɲárvə́lɛ̀ðà,ŋéɲár_və́lɛ̀ðà,1
ŋə́ɲárvə́lɛ̀ðɛ̀,ŋéɲár_və́lɛ̀ðɛ̀,1
ŋgà,ŋgà,3
ŋgǎ,ŋgà,3
ŋ̀gà,ŋgà,3
ŋ̀gǎdíjɜ̀,ŋgà_íjɛ̀,1
ŋ̀gàŋvə́lɛ̂ðɛ̀,ŋgà_və́lɛ̀ðɛ̀,4
ŋ̀gàvə́lɛ̂ðɛ̌,ŋgà_və́lɛ̀ðɛ̀,4
ŋ̀gàvə́lɛ̂ðɛ̀,ŋgà_və́lɛ̀ðɛ̀,4
ŋ̀gàŋvə́lɛ̂ðɛ̌,ŋgà_və́lɛ̀ðɛ̀,4
ŋ̀gàlvə́lɛ̂ðɛ̀,ŋgàl_və́lɛ̀ðɛ̀,3
ŋ̀gàlvə́lɛ̂ðɛ̌r,ŋgàl_və́lɛ̀ðɛ̀,3
ŋ̀gǎ̀lvə̀lɛ̀ðɛ̀,ŋgàl_və́lɛ̀ðɛ̀,3
ŋ́gàrɔ́gɛ́,ŋgàlógɛ́,2
ŋ̀gàrɔ̀gɛ́,ŋgàlógɛ́,2
ŋgá,ŋgá,9
èŋgáð,ŋgá,9
ánŋgá,ŋgá,9
ŋgáŋ,ŋgá,9
ànŋgá,ŋgá,9
ànəŋgá,ŋgá,9
ŋgɜ́ù,ŋgá,9
ànŋ́gá,ŋgá,9
ŋgàó,ŋgá,9
ŋgágârà,ŋgá_áɾà,1
ŋgábə́ɽìnɔ̀,ŋgá_bíɽìnɔ̀,1
ŋgǎdɔ̀ŋnɔ̌,ŋgá_dɔ̀ŋðɔ́,2
ŋgádɔ̀ŋnɔ̌,ŋgá_dɔ̀ŋðɔ́,2
ŋgárdɔ̀ŋðà,ŋgá_dɔ́ŋðà,1
ŋ̀gád̪úrǒ,ŋgá_d̪úɾɔ̀,3
ŋgád̪úrò,ŋgá_d̪úɾɔ̀,3
ŋ̀gád̪úrò,ŋgá_d̪úɾɔ̀,3
ŋgárdɔ̀cɔ̀t̪ɔɲ,ŋgá_ìrdɔ̀dɔ̀t̪ɔ́,1
ŋgâpìt̪ìt̪ɔ́,ŋgá_ìt̪ìt̪ɔ́,1
ŋgâpìðàðú,ŋgá_ìðìðú,1
ŋgáídɔ̀t̪ɔ̀,ŋgá_ídɔ̀t̪ɔ̀,1
ŋgáíjà,ŋgá_íjà,3
ŋ̀gáíjà,ŋgá_íjà,3
ŋ̀gǎdíjà,ŋgá_íjà,3
ŋgádíjɜ́,ŋgá_íjɛ̀,4
ŋ̀gádíjɜ̀,ŋgá_íjɛ̀,4
ŋgádíjɜ̀,ŋgá_íjɛ̀,4
ŋgádíjɜ̌,ŋgá_íjɛ̀,4
ŋgǎpít̪ìt̪ɔ̀,ŋgá_ít̪ìt̪ɔ̀,1
ŋgágít̪ɔ̀,ŋgá_ít̪ɔ̀,1
ŋgápíðàðì,ŋgá_íðìðì,1
ŋgaírdɔ̀cɔ̌,ŋgá_íɾdɔ̀cɔ̀,1
ŋgájǎ,ŋgá_jà,4
ŋgájà,ŋgá_jà,4
ŋgàjjá,ŋgá_jà,4
ŋgájá,ŋgá_jà,4
ŋgájájât̪à,ŋgá_jájàt̪à,3
ŋgàjájât̪ǎ,ŋgá_jájàt̪à,3
ŋgàjájât̪à,ŋgá_jájàt̪à,3
ŋgájíð́ìnɔ̀,ŋgá_jíðìnɔ̀,1
ŋ̀gâvlɛ̀ðɔ̀,ŋgá_jɛ̀ðɔ́,1
ŋgájéðà,ŋgá_jɛ́ðà,2
ŋ̀gǎjéðà,ŋgá_jɛ́ðà,2
ŋgákàɾcìðàðú,ŋgá_kàɾcìðàt̪ɔ́,1
ŋgákàɾcìðú,ŋgá_kàɾcìðú,1
ŋgágàɾìðú,ŋgá_kàɾìðó,1
ŋgákáɾcíðà,ŋgá_káɾcìðà,1
ŋgágéɲà,ŋgá_kéɲà,3
ŋ̀gágéɲà,ŋgá_kéɲà,3
ŋ̀gágéɲǎ,ŋgá_kéɲà,3
ŋgâɾŋɔ̀t̪ɔ́,ŋgá_kɔ̀t̪ɔ́,1
ŋgábrɔ̀cɔ̀,ŋgá_kɔ́cɔ̀,1
ŋgákĺcàtà,ŋgá_kə́lcàcà,1
ŋgágə̀cìðú,ŋgá_kɛ̀cìðú,1
ŋgákl̀cí,ŋgá_kɛ̀cí,2
ŋgàcɛ̀cí,ŋgá_kɛ̀cí,2
ŋgákĺcìtɔ̀,ŋgá_kɛ́cìt̪ɔ̀,1
ŋgákl̀càcí,ŋgá_làcàcí,1
ŋgálácǎ,ŋgá_lácà,3
ŋgákĺcà,ŋgá_lácà,3
ŋgálácà,ŋgá_lácà,3
ŋgákĺcàcà,ŋgá_lácàcà,1
ŋgákl̀càt̪ɔ́,ŋgá_lə̀ŋàt̪ɔ́,1
ŋgákĺcàt̪à,ŋgá_lə́ŋàt̪à,2
ŋ̀gǎlə́ŋàt̪à,ŋgá_lə́ŋàt̪à,2
ŋgámút̪ɔ̀nɔ̀,ŋgá_mút̪ɔ̀t̪ɔ̀,1
ŋgàðə́nɔ̀ná,ŋgá_nɔ̀nɔ́,1
ŋgánɔ́nà,ŋgá_nɔ́nà,8
ŋgàðə́nɔ̀nà,ŋgá_nɔ́nà,8
ŋgánɔ̂nǎ,ŋgá_nɔ́nà,8
ŋ̀gánɔ̂nà,ŋgá_nɔ́nà,8
ŋgáŋɔ́nà,ŋgá_nɔ́nà,8
ŋgánɔ̂nà,ŋgá_nɔ́nà,8
ŋgánɔ̀nà,ŋgá_nɔ́nà,8
ŋgánɔ́na,ŋgá_nɔ́nà,8
ŋgápìjìnɔ,ŋgá_pìjìnɔ́,1
ŋgápìnjí,ŋgá_pìnìjí,1
ŋgâpìnɔ́,ŋgá_pìnɔ́,2
ŋgápìnɔ̀,ŋgá_pìnɔ́,2
ŋgâpìt̪ɔ́,ŋgá_pìt̪ɔ́,1
ŋgâpìðìt̪ɔ́,ŋgá_pìðìt̪ɔ́,1
ŋgâpìðú,ŋgá_pìðú,1
ŋgâpìðɔ̀t̪ɔ́,ŋgá_pìðɔ̀t̪ɔ́,1
ŋgápínìjɔ̀,ŋgá_pínìjɔ̀,1
ŋgápínɔ̀,ŋgá_pínɔ̀,2
ŋgádínɔ̌,ŋgá_pínɔ̀,2
ŋgápɔ́t̪ìðɔ̀,ŋgá_pít̪ìðɔ̀,1
ŋgáɾŋít̪ɔ̀,ŋgá_pít̪ɔ̀,3
ŋgápít̪ɔ̀ɔ̌,ŋgá_pít̪ɔ̀,3
ŋgápít̪ɔ̀,ŋgá_pít̪ɔ̀,3
ŋgápít̪ɛ̀,ŋgá_pít̪ɛ̀,1
ŋgápíðìt̪ɔ̀,ŋgá_píðìt̪ɔ̀,1
ŋgápíðɔ̀ɔ̌,ŋgá_píðɔ̀,2
ŋgápíðɔ̀,ŋgá_píðɔ̀,2
ŋgǎpíðɔ̀ðɔ̀,ŋgá_píðɔ̀t̪ɔ̀,3
ŋgǎpíðɔ̀ðɔ̀ɔ̌,ŋgá_píðɔ̀t̪ɔ̀,3
ŋgápíðɔ̀t̪ɔ̀,ŋgá_píðɔ̀t̪ɔ̀,3
ŋgápɔ̀,ŋgá_pɔ̀,1
ŋgâpɔ̀t̪ɔ́,ŋgá_pɔ̀t̪ɔ́,1
ŋgâpɔ́,ŋgá_pɔ́,1
ŋgáɾŋɔ́t̪ɔ̀,ŋgá_pɔ́t̪ɔ̀,2
ŋgápɔ́t̪ɔ̀,ŋgá_pɔ́t̪ɔ̀,2
ŋgâɾùŋú,ŋgá_rùŋú,1
ŋgǎɾúŋɔ̀,ŋgá_rúŋɔ̀,1
ŋgajirdɔcɔ,ŋgá_r̀dɔ́,1
ŋgár̀lɛ̀nd̪ìjí,ŋgá_r̀lɛ̀ɲìjí,1
ŋgárà,ŋgá_ŕà,1
ŋgât̪ìðú,ŋgá_t̪ìðú,1
ŋgát̪íðɔ̀,ŋgá_t̪íðɔ̀,1
ŋgát̪ə̀vɔ́,ŋgá_t̪ə̀vɔ́,1
ŋgát̪ə̀và,ŋgá_t̪ə́và,2
ŋgát̪ə́và,ŋgá_t̪ə́và,2
ŋgâpɔ̀t̪ìðú,ŋgá_ùt̪ìðú,1
ŋgápʊ́lɔ̀,ŋgá_údɔ̀,1
ŋ̀gádúrǒ,ŋgá_úrɔ̀,1
ŋgǎŋvə́lɛ̂dɔ́,ŋgá_və̀lɛ̀ðɔ́,5
ŋgávə̀lɛ̀ðɔ́,ŋgá_və̀lɛ̀ðɔ́,5
ŋ̀gâvlɛ̀ðɔ́,ŋgá_və̀lɛ̀ðɔ́,5
ŋgâvə̀lɛ̀ðɔ́,ŋgá_və̀lɛ̀ðɔ́,5
ŋ́gávə̀lɛ̀ðɔ́,ŋgá_və̀lɛ̀ðɔ́,5
ŋgávə́lɛ̀ðà,ŋgá_və́lɛ̀ðà,4
ŋgáŋvə́lɛ̂ðà,ŋgá_və́lɛ̀ðà,4
ŋ̀gǎvə́lɛ̂ðà,ŋgá_və́lɛ̀ðà,4
ŋgávə̀lɛ̀ðà,ŋgá_və́lɛ̀ðà,4
ŋ̀gávə́lɛ̂ðɛ̀,ŋgá_və́lɛ̀ðɛ̀,2
ŋ̀gávə́lɛ̂ðɛ̌,ŋgá_və́lɛ̀ðɛ̀,2
ŋgáŋàt̪ìt̪ɔ́,ŋgá_ŋàt̪ìt̪ɔ́,1
ŋgáŋàtìðìjí,ŋgá_ŋàt̪ìðìjí,1
ŋgáŋàt̪ɔ́,ŋgá_ŋàt̪ɔ́,1
ŋgáŋácà,ŋgá_ŋácà,1
ŋgáŋát̪à,ŋgá_ŋát̪à,1
ŋgáŋátìjɔ̀,ŋgá_ŋát̪ìjɔ̀,1
ŋgáŋát̪ìt̪ɔ̀,ŋgá_ŋát̪ìt̪ɔ̀,1
ŋgáŋátìðìjɔ̀,ŋgá_ŋát̪ìðìjɔ̀,1
ŋgáŋát̪ìðìt̪ɔ̀,ŋgá_ŋát̪ìðìt̪ɔ̀,1
ŋgáŋâŋìcɔ̌,ŋgá_ŋáŋìjɔ̀,1
ŋgáŋɔ̂ɽɟɛ̀cí,ŋgá_ɔ̀ɽɟɛ̀cí,1
ŋgáŋɔ̂ɽɟɛ̀cà,ŋgá_ɔ́ɽɟɛ̀cà,2
ŋgáɽɟɛ̀cà,ŋgá_ɔ́ɽɟɛ̀cà,2
ŋgàɽíɲà,ŋgá_ɽíɲà,2
ŋgàɽíɲǎ,ŋgá_ɽíɲà,2
ŋ̀gáɽíɲînɔ̌,ŋgá_ɽíɲìnɔ̀,2
ŋ̀gáɽíɲînɔ̀,ŋgá_ɽíɲìnɔ̀,2
ŋgárdɛ̀cà,ŋgá_ɾácà,1
ŋ̀gáɾɔ́ðà,ŋgá_ɾɔ́ðà,2
ŋ́gárɔ́ðà,ŋgá_ɾɔ́ðà,2
ŋ̀gáɾɔ́ðàt̪à,ŋgá_ɾɔ́ðàt̪à,1
