index,word,token_count,lemma,phrase_count
0,íŋgá,1829,ŋgá,636
1,ɾɔ́ðà,44,ɾɔð,11
2,lə̀və̀lɛ̀ðɜ́lló,19,vəlɛð,1
3,únɛ́ɾɛ́,1123,ùnɛ́ɾɛ́,395
4,láló,47,ŋgá,10
5,və́lɛ̀ðà,616,vəlɛð,188
6,nd̪ɔ̀bàgɛ̀,467,nd̪ɔ̀bàgɛ̀,166
7,lə̀və̀lɛ̀ðɛ́ló,12,vəlɛð,1
8,kə̀və̀lɛ̀ðɔ́l,14,vəlɛð,3
9,ùnɛ́ɾɛ́,2207,ùnɛ́ɾɛ́,799
10,èɽò,21,r̀ɽò,7
11,jìcə̀lò,135,icəlo,42
12,lɛ̀ĺ,24,ŋgá,4
13,və́lɛ̀ðɛ̀,806,vəlɛð,259
14,àjú,15,aj,5
15,d̪úɾɔ̀,30,d̪uɾ,12
16,kə́nɔ̀nà,29,nɔn,15
17,ìmìdánŋwɔ́,19,ìmìdán,7
18,jáŋú,76,aŋ,30
19,láró,30,lárɔ́,10
20,ðà,1884,"ŋgá, ð",723
21,lɛ́ĺ,40,ŋgá,10
22,və̀lɛ̀ðɔ́,779,vəlɛð,273
23,ábŕó,18,abr,3
24,t̪ɔ́wɜ̀nì,1380,t̪ɔ́wɜ̀nì,485
25,ìrɔ́,63,dìjɔ́,25
26,làŋúl,25,aŋ,3
27,lə̀və̀lɛ̀ðɜ́l,39,vəlɛð,3
28,mùðù,73,mùðù,34
29,ŋgá,2657,ŋgá,1001
30,íjɛ̀,57,ij,28
31,úɽì,206,ðùɽì(1),101
32,ɛ́lɔ́,82,ɛ́lɔ́(1),41
33,àvàn,10,àvàn,6
34,àɾò,32,àɾò,7
35,kìcə̀lò,399,icəlo,144
36,dòɾè,35,dòɾè,9
37,lìcə̀lò,320,icəlo,117
38,ŋgál,55,ŋgá,22
39,nɔ́nà,1934,nɔn,697
40,kɜ́lùŋú,11,kɜ́lù,4
41,ŋgɛ́ĺ,52,ŋgá,12
42,jə́t̪ə̀vɛ̀,8,t̪əv,1
43,ðár,300,ðár,88
44,jàŋcí,16,aŋc,6
45,ápɾíɲá,197,àpɾí,97
46,ŋɛ́nɛ̀,156,<CL>ɛ́nɛ̀,64
47,rmàn,13,ðə̀màn,4
48,rɔ̀là,33,ɔla,12
49,kúkù,1815,kúkù,872
50,kápìt̪ɔ̀,15,ap-it̪,2
51,kákàŋú,139,kákà,66
52,índɔ̀,61,ìndò,23
53,lʊ̀tú,16,lʊ̀tú,5
54,íŋgà,26,ŋgá,10
55,ðàŋàlà,133,ðàŋàl,60
56,ɛ́là,455,ɛ̀là(1),162
57,lə̀t̪ə̀vɛ̀,13,t̪əv,3
58,ágàŋɛ̂,7,ŋgá,1
59,və̀lɛ̀ðɛ̀,144,vəlɛð,60
60,ɛ̀làɽà,96,ɛ̀làɽà,36
61,kə̀ðìɲɔ́,53,ðiɲ(1),13
62,bácʊ̂m,25,bàcʊ̂m,11
63,ràló,19,ŋgá,7
64,rìcə̀lò,36,icəlo,12
65,àn,1303,àn,609
66,ɔ́ɟɔ́,277,ɔ́ɟɔ́,125
67,kál,45,ŋgá,27
68,nd̪ɔ̀bà,3891,nd̪ɔ̀bà,1390
69,kícə̀lò,37,icəlo,21
70,ìlí,19,ìlí,5
71,àpɾí,527,àpɾí,253
72,jà,628,"ŋgá, j",290
73,ágá,61,ŋgá,29
74,d̪ùɾɔ́,46,d̪uɾ,23
75,làɾt̪ìðì,19,aɾt̪-ið,5
76,ìjɔ̀,210,ðìjɔ̀,82
77,lálèŋɔ́,8,aleŋ,3
78,ŋgɛ́l,97,ŋgá,21
79,ŋə̀t̪ə̀vɛ̀,8,t̪əv,2
80,kùmɔ̀t̪ɔ̀,6,um-ɛt̪,4
81,nátɛ́,7,ŋgá,5
82,já,572,ŋgá,253
83,ðáŋàlà,157,ðàŋàl,62
84,íŋgátɛ́,38,ŋgá,12
85,ɲàĺl,14,ŋgá,2
86,ðə́t̪ə́vá,28,t̪əv,7
87,là,2550,ŋgá,948
88,mɛ́rðàt̪ɛ̀,3,mɛrð-at̪,1
89,ŋáɽə̀ŋàt̪à,12,aɽəŋat̪,4
90,ŋávɛ́,266,ŋáó,112
91,ɲálá,38,ŋgá,18
92,ɔ́ɟɔ́ŋá,52,ɔ́ɟɔ́,18
93,lə́r̀lɛ̀ɲíl,9,rlɛɲ,4
94,búlì,26,bul,13
95,álpúɾɔ́,65,álpʊ́ɾɔ́,22
96,òɾà,47,àɾò,27
97,ŋàɽàt̪ɛ̀,51,aɽ-at̪,26
98,ùɽɟɛ̀n,13,ùɽɟɛ̀n,4
99,kɔ́lɔ̀t̪ɔ̀,7,ɔlɔt̪ɔ,2
100,kə̀t̪ìjí,10,t̪(2)-ij,4
101,órá,29,órá,14
102,káɽə̀ŋàt̪à,7,aɽəŋat̪,2
103,bɔ́lú,5,bɔl,1
104,ndrɛ̀ð,13,ɛ̀ɾɛ̀ð,3
105,nìcə̀lò,189,icəlo,56
106,ɲál,189,ŋgá,46
107,áɽə̀ŋàt̪à,38,aɽəŋat̪,13
108,àbr̀á,10,abr,1
109,ŋán,49,lán,16
110,ŋìcə̀lò,237,icəlo,84
111,kàŋcíŋì,21,aŋc,6
112,ɛ́ŋúŋ,28,ɛ́<CL>úŋ,9
113,kúkùŋú,581,kúkù,286
114,dɛ̀,486,dɛ̀,197
115,ɽíɲìnɔ̀,5,ɽiɲ-in,3
116,làvə̀lɛ̀,3,avəl,1
117,ðá,1719,ŋgá,623
118,úrnɔ̀,303,ùrnɔ̀,110
119,lìcò,17,ico,6
120,ŋáŋú,12,aŋ,5
121,jùrú,12,ur,3
122,làĺ,11,ŋgá,3
123,léɲál,93,ŋgá,12
124,ɛ́làɽà,102,ɛ̀làɽà,34
125,ká,1416,ŋgá,687
126,dɔ́ŋðɛ̀,53,dɔŋð,25
127,lə̀vàvɾà,81,lə̀vàvɾì,29
128,lápà,37,ap,13
129,ðə́və̀lɛ̀ðà,53,vəlɛð,17
130,èdɔ̀ɽɔ̀,303,ðə̀ðɛ̀ɽì,95
131,jít̪ɔ̀,85,j-it̪,26
132,lə̀və̀lɛ̀ðáɲál,15,vəlɛð,2
133,ágéɲár,15,ŋgá,5
134,ŋə̀màð,6,ŋə̀màð,1
135,làɾân,5,làɾân,1
136,ŋgɛ̀,30,ŋgá,11
137,ðə̀lə̀ŋà,34,ləŋ,11
138,ðìcə̀lò,401,icəlo,150
139,lə̀ɾ̀làndɔ́,8,ɾland,3
140,áúr,28,àúr,9
141,jál,75,ŋgá,31
142,lúrnɔ̀,134,ùrnɔ̀,41
143,nà,2516,ŋgá,966
144,kámàɽàŋá,17,kámàɽà,3
145,lə̀və̀lɛ̀ðáló,6,vəlɛð,2
146,d̪úɾɛ̀,10,d̪uɾ,3
147,kə̀və̀lɛ̀ðéɲárɛ́,5,vəlɛð,1
148,ádɔ̀ŋðɔ́,38,dɔŋð,9
149,álɛ́,316,âl,103
150,sɔ̀ɽíŋgɔ́,44,sɔ̀ɽíŋgɔ́,21
151,ŋgàl,32,ŋgá,10
152,ɾ́lándɔ́,11,ɾland,4
153,àúr,87,àúr,28
154,líɟí,44,ùɟí,16
155,úd̪ɛ̀,18,ud̪,5
156,nùðɛ̀,6,ùðɛ̀,2
157,làmìɲí,77,amiɲ,28
158,lɔ́mɛ́,39,lɔ́mɛ́,15
159,ɜ́dì,17,ɜd,10
160,kə̀ɽìɲáɲàgɛ́,7,ɽiɲ,2
161,və̀lɛ̀ðá,278,vəlɛð,84
162,âl,131,âl,51
163,vɜ́ɽì,24,vɜɽ,10
164,àdám,90,àdám,36
165,ɔ́ɽɟɛ̀cà,31,ɔɽɟɛc,8
166,ánó,476,ánó,203
167,pít̪ɔ́,17,p-it̪,3
168,lə́və̀lɛ̀ðɛ̀,13,vəlɛð,3
169,íd̪ɛ́rɛ́j,6,d̪ɛ́r,1
170,léɲáĺ,27,ŋgá,4
171,və́lɛ̀ðɔ́,198,vəlɛð,59
172,ùrnɔ̀,665,ùrnɔ̀,283
173,kə̀və̀lɛ̀ðɔ́,55,vəlɛð,18
174,lábùðɔ́,8,abuð,2
175,úðɛ̀,10,ùðɛ̀,5
176,lá,2731,ŋgá,1054
177,dɔ́ɽðàt̪à,7,dɔɽðat̪,2
178,ə̀ŋná,29,ə̀ŋná,13
179,t̪ə́vɔ́,13,t̪əv,3
180,ùrú,36,ur,10
181,áɾt̪ɛ̀,26,aɾt̪,15
182,və́lɛ́ðɔ́,79,vəlɛð,20
183,ɔ̀ðə̀ŋɪ̀nà,36,ɔ̀ðə̀ŋɪ̀nà,17
184,ðə̀vɔ̀ɽɔ̀,151,vɜɽ,50
185,ɛ̀ðɛ̀ŋgàló,5,ɛ̀ðɛ̀ŋg,2
186,ðàŋàl,293,ðàŋàl,120
187,ðə̀və̀lɛ̀ðɔ́,82,vəlɛð,28
188,ðɜ́ɽí,5,ðɜ́ɽí,1
189,lùnɛ́j,4,ùn,1
190,t̪ə́và,44,t̪əv,23
191,jə́t̪ə̀và,5,t̪əv,2
192,t̪ábùðà,3,abuð,1
193,jə̀və̀lɛ̀ðɔ́lɔ́ŋú,10,vəlɛð,2
194,úrì,35,ur,22
195,jə̀və̀lɛ̀ðɔ́,44,vəlɛð,13
196,ðíɲìðɛ̀t̪ɛ̀,3,ðiɲ(1)-ið-ɛt̪,1
197,kúɽì,79,kúɽì,40
198,jɛ̀ðá,6,jɛð,1
199,ŋə̀t̪ə̀và,10,t̪əv,2
200,álèŋà,26,aleŋ,11
201,nàvlà,41,àvàlà,15
202,nə́ðùɽì,27,ðuɽ,8
203,nɛ́,3683,ŋgá,1334
204,nàjìnɔ̀,8,aj-in,3
205,ùlíŋgɛ́,40,ùlíŋgɛ́,14
206,jə́nɔ̀nɛ̀,4,nɔn,2
207,ðɔ̀mɔ̀cà,11,ðɔ̀mɔ̀cɔ̀,5
208,újɛ̀l,13,ùjɛ̀l,7
209,ájén,6,àjén,3
210,ðə̀gʊ̀bʊ̂l,5,ðə̀gʊ̀bʊ̂l,1
211,t̪àɾɔ́t̪ɛ́,7,aɾ,4
212,t̪àŋúŋ,16,aŋ,10
213,ðàlgàrâj,42,ðàlgàrâj,23
214,ðádíjá,2,adij,1
215,káɾì,39,kaɾ,19
216,ðɛ́t̪áj,17,ɛt̪,8
217,ðɔ̀là,64,ɔla,20
218,ndɾɛ̀ð,3,ɛ̀ɾɛ̀ð,1
219,t̪ɔ́ɾt̪ɔ́l,139,aɾt̪,53
220,lə̀kə̀lcà,9,kəlc,3
221,àvɟìgɛ́,78,àvɟìgɛ́,26
222,lə̀kə̀lcì,7,kəlc,2
223,ùðɛ̀,57,ùðɛ̀,27
224,kà,931,ŋgá,434
225,kɛ́cì,20,kɛc,8
226,ŋɔ̀mɔ̀,250,lɔ̀mɔ̀,99
227,kə̀kɛ̀cɛ̀cí,2,kɛc-ɛc,1
228,ŋɔ́mɔ̀,725,lɔ̀mɔ̀,288
229,dún,390,dún,155
230,kájì,29,aj,11
231,àpɾíɲá,147,àpɾí,71
232,káɾìðà,5,kaɾ-ið,2
233,ðə́lə̀ŋà,15,ləŋ,9
234,ðə̀r̀à,13,r,7
235,ðámìɲàcíðɛ́,2,amiɲ-ac,1
236,kɛ̀cɛ̀cí,6,kɛc-ɛc,3
237,lə̀lə̀ŋìt̪ɔ́l,2,ləŋ-it̪,1
238,làɾɔ́,14,aɾ,5
239,lɛ́,883,ŋgá,337
240,t̪á,633,ŋgá,305
241,lə̀mɛ̀ɾðɔ́l,2,mɛɾð,1
242,t̪ùt̪ì,8,ut̪,7
243,ɔ́ndì,227,ɔ̀ndì,92
244,káɾɔ́gɛ́,55,aɾ,33
245,ŋɛ́n,428,ŋɛ́n,192
246,ŕlɛ̀ɲì,140,rlɛɲ,55
247,kə̀r̀lɛ̀ɲí,3,rlɛɲ,1
248,t̪ùdí,167,ud,82
249,t̪à,554,ŋgá,278
250,cʊ̀mú,23,cʊ̀mú,9
251,t̪ìcə̀lò,24,icəlo,9
252,ùjɛ̀l,20,ùjɛ̀l,8
253,èmàð,11,èmàð,3
254,ònì,46,ònì,17
255,kámàɽà,56,kámàɽà,19
256,ðɜ̀ríbì,6,ðɜ̀ríbì,3
257,ðámìɲíðɛ́,3,amiɲ,2
258,ðálèŋɔ́ŋ,6,aleŋ,3
259,kə̀pìt̪ɔ́,4,p-it̪,1
260,kápìt̪ɛ̀,12,ap-it̪,4
261,kápìt̪ɔ́,5,ap-it̪,2
262,èmàɽðɛ́n,61,èmàɽðɛ́n,30
263,ɛ́gɛ́n,19,ɛ́<CL>ɛ́n,9
264,láɽə̀ŋàt̪ɔ́,6,aɽəŋat̪,2
265,t̪áɾɔ́,13,aɾ,7
266,t̪ɛ́,205,ŋgá,110
267,t̪ə̀mɛ̀ɾðɔ́,22,mɛɾð,13
268,t̪ə̀ɽà,7,ɽa,4
269,kámìɲàcí,2,amiɲ-ac,1
270,kámìɲí,12,amiɲ,7
271,ðə̀lə̀ŋàt̪ɛ̀,3,ləŋ-at̪,2
272,kàɽə̀ŋàt̪ɔ́,12,aɽəŋat̪,5
273,váɾɔ́,5,vaɾ,1
274,vàɾá,5,vaɾ,1
275,àðə̀ɲɛ́n,9,àðə̀ɲɛ́n,3
276,gʊ̀bʊ̂l,9,ðə̀gʊ̀bʊ̂l,2
277,ŋ́rɔ́mɔ̂,6,rɔ́mɔ̂,2
278,ájènɛ́,8,àjén,1
279,ŋɛ́nɛ́,68,ŋɛ́n,27
280,ŋáó,25,ŋáó,12
281,ŋàɽə̀ŋàt̪ìnɔ̀,6,aɽəŋat̪-in,1
282,ŋíà,49,ŋìà,14
283,kə̀mànà,6,man,1
284,ŋúdòɾè,7,dòɾè,2
285,ŋrɔ̂bà,19,lrɔ̂bà,7
286,áɾðɔ́,7,aɾð,3
287,áɽə́ŋát̪át̪ɔ́,5,aɽəŋat̪-at̪,3
288,làɽə̀ŋàt̪ɔ́,2,aɽəŋat̪,1
289,áɽə́ŋát̪ɔ́,8,aɽəŋat̪,1
290,ʊ̀mí,14,ʊ̀mí,5
291,dìjɔ́,124,dìjɔ́,45
292,áɾlát̪ɔ́,7,aɾl-at̪,3
293,cúcù,7,cúcù,2
294,lídí,62,lídí,25
295,lə́ɽà,11,ɽa,4
296,láj,75,ɔ́j,31
297,ɲáló,7,ŋgá,3
298,tásá,16,tásá,10
299,ŋɔ̀rà,37,órá,13
300,lɛ̀mbré,7,lɛ̀mbré,2
301,láɽə̀ŋàt̪à,5,aɽəŋat̪,1
302,jáɽó,60,aɽ,30
303,ðúpà,40,ðùpì,21
304,ádám,70,àdám,24
305,káɾɛ̀,88,aɾ,41
306,jàɾìt̪ɔ́,9,aɾ-it̪,7
307,ídì,58,id,43
308,ðɔ̀ndà,27,ðɔ̀ndɔ̀,21
309,jàt̪ɔ́,22,j-at̪,15
310,álkúrcì,2,àlkúrcì,1
311,ùɽɔ́,14,ùɽɔ́,5
312,ùn,2305,ùn,847
313,ɛ̀màð,36,èmàð,19
314,ɛ̀màðáj,6,ɛ̀màð,4
315,kɜ́cí,52,kɜ́cí,23
316,úɽɟɛ̀n,16,ùɽɟɛ̀n,7
317,túðà,7,tuð,3
318,kə̀mɛ̀ðìt̪ɔ́,2,mɛð-it̪,1
319,kə̀mìðìt̪ɔ́,3,m-ið-it̪,2
320,ɛ̀bɛ̀,16,ɛ̀bɛ̀,7
321,álá,92,ŋgá,46
322,kə́lcà,30,kəlc,12
323,ŋúɔ́,12,lúgɔ́,6
324,ŋɔ́ɾɛ̀,23,ɔɾ,9
325,lɜ́ndì,22,ɔ̀ndì,11
326,láɾɔ́lɛ́,12,aɾ,8
327,kájìnɔ́,6,aj-in,2
328,lúɔ́,71,lúgɔ́,34
329,lə̀t̪ɾì,8,lə̀t̪ɾì,4
330,íðɔ̀,57,ið,24
331,ðɾɔ́,8,ðɾɔ́,3
332,jɛ́və̀lɛ̀cɛ̀cí,3,vəlɛc-ɛc,2
333,lɛ̀ŋgɛ́n,33,lɛŋg,15
334,íbɔ́,37,ib,16
335,t̪òlé,202,t̪òlé,89
336,lɔ̀ɽɟɛ̀n,5,lɔ̀ɽɟɛ̀n,3
337,ŋòɾá,7,lòɾá,6
338,ŕɽò,17,r̀ɽò,5
339,làpɔ́,7,ap,2
340,súɽú,61,súɽú,26
341,t̪ɔ́t̪ɔ́,7,t̪-ɛt̪,3
342,jápìjɔ̀,5,ap-ij,1
343,ɔ́ɾɛ́,56,ðóɾó,25
344,ɽìt̪ì,8,ɽìt̪ì,6
345,ltɔ́,15,ùɽɔ́,6
346,ɔ̀pí,7,ɔ̀pí,5
347,ŋáɽàt̪ɛ̀,9,aɽ-at̪,6
348,jámìɲíl,11,amiɲ,5
349,jɛ́l,14,ŋgá,9
350,íjà,145,ij,71
351,òló,20,òló,8
352,jàmìɲí,8,amiɲ,3
353,ɛ́gàló,9,ɛ́<CL>àló,6
354,lə́mɔ́ð,9,lə̀mɔ́ð,4
355,ðə̀nɔ̀nɔ́,4,nɔn,1
356,ɲɛ̀,111,ŋgá,38
357,nɛ̀,1405,ŋgá,617
358,námál,33,ámál,14
359,lìdì,15,id,13
360,lə̀mɔ́ð,10,lə̀mɔ́ð,6
361,úɽɟɛ́nɛ́,14,ùɽɟɛ̀n,4
362,t̪ə̀r̀lɛ̀ɲí,16,rlɛɲ,7
363,námálá,10,ámál,4
364,ðɔ̀mɔ̀cɔ̀,33,ðɔ̀mɔ̀cɔ̀,16
365,ðápàt̪ɛ̀,5,ap-at̪,2
366,ɛ̀ðɛ̀,1204,r̀ðɛ̀,446
367,t̪ìjɔ́,33,ij,12
368,ɛ́ðɛ̀,120,r̀ðɛ̀,56
369,àt̪ùɟâj,3,àt̪ùɟâj,1
370,áá,33,áá,13
371,ìt̪ɔ́,491,eit̪,224
372,dɛ̂,12,dɛ̀,3
373,ímìdán,13,ìmìdán,4
374,t̪àwì,118,aw,64
375,kàgɛ́,54,ŋgá,18
376,ánìjí,23,n-ij,9
377,àvàlà,3,àvàlà,2
378,kálèŋɛ̀,3,aleŋ,1
379,kə̀ŋàcí,46,ŋac,14
380,t̪ə́vɛ̀,21,t̪əv,8
381,múðù,55,mùðù,15
382,kɛ̂,21,ŋgá,13
383,ɲàkàɾó,4,kaɾ,2
384,ùɽì,187,ðùɽì(1),77
385,kɔ̀là,27,ɔla,11
386,rɔ́ɽár,9,ðɔ̀ɽár,3
387,rɛ̂,6,ŋgá,3
388,ɜ̀nì,1395,ɜ̀nì,495
389,óló,78,òló,26
390,kàŋcáŋà,15,aŋc,5
391,kə̀ŋàcáŋá,12,ŋac,3
392,lɔ̀mɔ̀,41,lɔ̀mɔ̀,20
393,ðólá,9,ðɔ́lá(2),4
394,kə̀dɔ̀ŋðɔ̀t̪ɔ́,2,dɔŋð-ɔt̪,1
395,lə́bó,34,lə̀bó,13
396,ŋáɾà,6,aɾ,3
397,t̪ə̀nɔ̀nɔ́,47,nɔn,17
398,kə́dɔ̀ŋðɔ̀t̪ɔ́,3,dɔŋð-ɔt̪,2
399,jâ,19,ŋgá,9
400,ðáŋâl,47,ŋgá,17
401,lə̀və́r,341,lə̀və́r,162
402,ɛ̀lɛ̀,13,ɛ̀là(1),5
403,jə̀kàɾàt̪ɔ́,4,kaɾ-at̪,2
404,ðówɛ́,44,ðô,27
405,lə́və́r,4,lə̀və́r,3
406,áɔ̀ɾt̪ɔ́,2,aɾt̪,1
407,ŋál,28,ŋgá,16
408,áɾt̪íjí,6,aɾt̪-ij,4
409,át̪ɔ́,143,t̪,55
410,úlùŋú,12,ùlùŋú,7
411,ŋə́və̀lɛ̀ðɛ̀,26,vəlɛð,14
412,làŋɔ́,8,laŋ,2
413,áré,17,àré,7
414,kèɲá,10,keɲ,3
415,ŋá,1294,ŋgá,559
416,mànú,35,man,14
417,ŋàrɽàt̪ɛ̀,34,arɽ-at̪,13
418,gâj,6,<CL>âj,3
419,jɔ̀ɽáɾɛ́,14,ðɔ̀ɽár,3
420,vr̀ðìnɔ́,12,vrð-in,2
421,ðùɽì,134,ðùɽì(1),50
422,ɲɛ̌n,7,àjén,4
423,ɲìcə̀lò,31,icəlo,14
424,rɔ̀ɽátɛ́,4,ɔɽ,1
425,lárɔ́,16,lárɔ́,6
426,vŕðìnɔ̀,13,vrð-in,1
427,və́lɛ̀ðàt̪à,6,vəlɛð-at̪,1
428,èd̪ɛ̀ɾɛ́,40,èd̪ɛ̀ɾɛ́,20
429,nɛ̀là,40,ɛ̀là(1),12
430,ná,412,ŋgá,199
431,ðúɽà,10,ðuɽ,4
432,ŋìðɛ̀ní,162,ŋìðɛ̀ní,97
433,ŋə̀ɽà,16,ɽa,10
434,t̪ólé,120,t̪òlé,66
435,ŋə́ɽà,12,ɽa,9
436,ŋɜ́dɛ̀cì,7,ɜd-ɛc,6
437,t̪òlèɲá,159,t̪òlé,83
438,kə̀mùt̪ìnɔ́,7,mut̪in,5
439,ɲà,439,ŋgá,211
440,kə̀mùt̪ɛ́ŋí,2,mut̪,1
441,lə́bìɽáló,7,biɽ,1
442,ɔ́ɽà,77,ɔɽ,33
443,kàɾìt̪ɔ́l,32,aɾ-it̪,10
444,ŋə́və̀lɛ̀ðà,13,vəlɛð,3
445,làɾìt̪ɔ́lɔ́ŋ,12,aɾ-it̪,2
446,lə̀və̀lɛ̀ðà,20,vəlɛð,6
447,kàɾìt̪ɔ́,85,aɾ-it̪,26
448,látɛ́,56,ŋgá,25
449,kàŋáŋà,4,aŋ,2
450,kàŋátɛ́,9,aŋ,3
451,ɔ́ðà,61,ɔð,23
452,râj,69,<CL>âj,34
453,ápɾí,386,àpɾí,211
454,láɾò,59,àɾò,17
455,vr̀ðɔ́,62,vrð,15
456,kə̀mùt̪ɔ̀,12,mut̪,10
457,nɔ́là,4,ɔla,3
458,ɲə̀və̀lɛ̀ðáŋà,2,vəlɛð,1
459,jə́və̀lɛ̀ðìnɔ́,3,vəlɛð-in,1
460,kə̀və̀lɛ̀ðɛ́ŋí,5,vəlɛð,1
461,jìnɔ́,47,j-in,18
462,kàðɛ́ŋɛ́n,9,ðɛ́ŋɛ́n,3
463,lə̀mùt̪ɔ̀,4,mut̪,3
464,nɔ́ɾŋú,2,ɔɾ,1
465,kə̀mùt̪ìnɔ́ŋ,2,mut̪in,1
466,náĺ,2,ŋgá,1
467,làɾìt̪ɔ́,72,aɾ-it̪,23
468,ŋátɛ́,33,ŋgá,17
469,ɽáɲìðà,2,ɽaɲið,1
470,ídɔ̀,105,id,45
471,ùmɔ́,7,um,4
472,íjɔ́,289,ij,115
473,jɛ̂,15,ŋgá,6
474,káĺ,4,ŋgá,2
475,t̪ólèɲá,86,t̪òlé,45
476,lùɽùvɔ́,12,lùɽùvɔ́,3
477,kə̀və̀lɛ̀ðáɲà,3,vəlɛð,2
478,ðə̀və̀lɛ̀ðɔ́ŋ,11,vəlɛð,4
479,ŋɛ́ɲɛ́,11,lɛ́ɲ,5
480,dɔ̀ɽðàt̪ɔ́,6,dɔɽðat̪,4
481,ə́ŋná,17,ə̀ŋná,8
482,ðɔ́rndɛ̀,4,ðɔ́rndɛ̀,1
483,ðə̀cùlɔ̀,9,ðə̀cùl,4
484,lál,218,ŋgá,59
485,àɽó,16,aɽ,9
486,ɛ́ŋná,10,ɛ̀ŋná,8
487,láŋáló,4,aŋ,2
488,ìt̪ɔ̀t̪ɔ́,22,eit̪-ɛt̪,11
489,díjɔ́,69,dìjɔ́,30
490,ɛ́ɽɛ́,139,ɛ́ɽɛ́,52
491,ávə̀lɛ̀ðɔ́éɲárɛ́,5,vəlɛð,2
492,lálèŋà,8,aleŋ,3
493,káblàt̪à,2,kablat̪,1
494,jə́və̀lɛ̀ðáŋà,4,vəlɛð,1
495,nə́və̀lɛ̀ðɛ́ŋì,3,vəlɛð,1
496,kə̀və̀lɛ̀ðáŋá,3,vəlɛð,2
497,ɽòt̪ɔ́,3,ɽot̪,2
498,ðə́ɾɔ̀vɛ́,2,ðə̀ɾɔ́v,1
499,ŋə̀r̀nà,20,rn,8
500,lúrì,3,ur,2
501,ŋgéɲâ,16,ŋgá,4
502,və̀lɛ̀ðà,211,vəlɛð,70
503,lə̀və̀lɛ̀ðlɔ́ŋú,3,vəlɛð,1
504,t̪àl,9,ŋgá,4
505,ŋàl,637,ŋgá,249
506,váɾɛ̀,2,vaɾ,1
507,várà,19,var,9
508,jə́və̀lɛ̀ðátɛ́,8,vəlɛð,2
509,lávə̀lɔ́,8,avəl,3
510,àŋná,13,ə̀ŋná,5
511,íŋgáŋâ,34,ŋgá,19
512,ŋgɛ́,276,ŋgá,104
513,dɔ̀ŋðɔ̀t̪ɔ́,17,dɔŋð-ɔt̪,8
514,ŋìðìjí,50,ið-ij,34
515,ŋámìɲì,7,amiɲ,3
516,ɲàlátɛ́,13,ŋgá,7
517,kɔ̀ɽɟɛ̀cíŋ,17,ɔɽɟɛc,4
518,və́lɛ̀ðìnɔ́ŕ,4,vəlɛð-in,1
519,nìjɔ́,23,ij,7
520,náŋà,14,aŋ,6
521,ðáŋàl,277,ðàŋàl,108
522,kɔ̀ɽɟɛ̀cíŋì,3,ɔɽɟɛc,1
523,ŋácà,115,ŋac,41
524,kɔ́ɽɟɛ̀cì,4,ɔɽɟɛc,1
525,ɔ́ɽɟɛ̀cì,45,ɔɽɟɛc,16
526,ɔ́ɽɟɛ̀cí,32,ɔɽɟɛc,9
527,ðámlá,43,ðámlá,13
528,ɲáláŋɛ̂,11,ŋgá,3
529,láŋâ,23,ŋgá,12
530,və́lɛ̀ðàt̪ɛ̀ŕ,4,vəlɛð-at̪,1
531,nə́r̀dɔ́,5,rd,1
532,ŋə̀bó,4,lə̀bó,2
533,lɛ̀màɽðén,5,èmàɽðɛ́n,1
534,ðə́kìðɔ̀,5,kið,2
535,kìjɔ́,542,ij,208
536,ŋɔ́mɔ̀ŋnú,5,amɔn,1
537,ðɔ́lá,38,ðɔ́lá(1),13
538,ŋúgɔ́,24,lúgɔ́,10
539,lùɽbɔ́,7,lùɽbí,4
540,nɜ́rú,12,ɜ́rú,3
541,íd̪ɛ́rɛ́n,12,d̪ɛ́r,7
542,íd̪ɛ́rɜ̀lí,8,d̪ɛ́r,4
543,ɔ̀mnɛ́,16,ɔ̀mnɛ́,6
544,ðə́kíðɔ́,4,kið,1
545,ɔ̀r,124,ɔ̀r,53
546,láŋɛ̂,19,ŋgá,5
547,ŋə̀kìðɛ̀,2,kið,1
548,ðə́mút̪ínɔ́,3,mut̪in,1
549,lɔ́vɛ́ɽá,38,lɔ́vɛ́ɽɛ́,12
550,íd̪ɛ́ràló,6,d̪ɛ́r,2
551,ŋgéɲá,31,ŋgá,12
552,kɔ̀ɽɟɛ̀cáŋà,6,ɔɽɟɛc,2
553,kɔ̀ɽɟɛ̀cíŋí,8,ɔɽɟɛc,1
554,t̪ál,85,ŋgá,39
555,kə́və̀lɛ̀ðɔ́,29,vəlɛð,17
556,ájà,99,aj,45
557,léɲár,14,ŋgá,4
558,t̪ə̀və̀lɛ̀ðɔ́ŋ,5,vəlɛð,1
559,láɾà,21,aɾ,11
560,lə́màð,9,èmàð,7
561,ðə́váɾá,6,vaɾ,1
562,ìjá,21,ij,9
563,mɛ́ðɔ́,8,mɛð,1
564,lɔ́ɽà,37,"lɔɽ, ɔɽ",14
565,árìt̪ɔ́,95,r-it̪,38
566,ŋɔ́ɽɟɛ̀cà,9,ɔɽɟɛc,2
567,ŋə́wàjì,2,waj,1
568,ðámácíðá,3,amac-ið,1
569,íd̪ɛ́rɜ̀lír,4,d̪ɛ́r,2
570,lajlɜ̀lír,5,wa,2
571,lajlɜ̀lí,9,wa,4
572,áǹɔ́ŋ,9,n,6
573,kɛ́,109,ŋgá,64
